YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,2,12,4,EV,5459,N712EV,LGA,BUF,1640,1639,-1,35,1714,98,91,52,292,1806,4,1818,1810,-8,0,0,,,,,,
2015,2,12,4,EV,5389,N608QX,ROC,LGA,1742,1848,66,32,1920,84,90,52,254,2012,6,1906,2018,72,0,0,,6,0,7,59,0
2015,2,12,4,B6,2202,N267JB,JFK,BUF,1840,1830,-10,28,1858,89,90,60,301,1958,2,2009,2000,-9,0,0,,,,,,
2015,2,12,4,B6,2701,N354JB,BUF,JFK,1840,1832,-8,41,1913,92,120,69,301,2022,10,2012,2032,20,0,0,,20,0,0,0,0
2015,2,12,4,EV,5470,N712EV,BUF,LGA,1859,1904,5,33,1937,91,95,56,292,2033,6,2030,2039,9,0,0,,,,,,
2015,2,12,4,B6,1001,N267JB,BUF,JFK,2045,2037,-8,44,2121,84,106,57,301,2218,5,2209,2223,14,0,0,,,,,,
2015,2,12,4,B6,702,N203JB,JFK,BUF,2136,2156,20,34,2230,86,104,62,301,2332,8,2302,2340,38,0,0,,18,0,6,14,0
2015,2,12,4,DL,2435,N346NB,LGA,SYR,2154,2206,12,20,2226,70,63,38,198,2304,5,2304,2309,5,0,0,,,,,,
2015,2,12,4,B6,486,N183JB,JFK,ROC,2229,2246,17,21,2307,78,76,52,264,2359,3,2347,2,15,0,0,,0,0,8,7,0
2015,2,12,4,B6,1816,N304JB,JFK,SYR,2229,2234,5,14,2248,69,63,45,209,2333,4,2338,2337,-1,0,0,,,,,,
2015,2,12,4,B6,2002,N238JB,JFK,BUF,2259,2313,14,18,2331,83,86,62,301,33,6,22,39,17,0,0,,3,0,1,13,0
2015,2,13,5,B6,2001,N238JB,BUF,JFK,535,534,-1,25,559,88,91,57,301,656,9,703,705,2,0,0,,,,,,
2015,2,13,5,B6,115,N304JB,SYR,JFK,550,553,3,28,621,83,92,54,209,715,10,713,725,12,0,0,,,,,,
2015,2,13,5,EV,4988,N605QX,ROC,LGA,555,603,8,39,642,85,88,44,254,726,5,720,731,11,0,0,,,,,,
2015,2,13,5,B6,185,N183JB,ROC,JFK,600,553,-7,22,615,85,80,53,264,708,5,725,713,-12,0,0,,,,,,
2015,2,13,5,DL,2255,N913DL,SYR,LGA,610,620,10,38,658,83,85,42,198,740,5,733,745,12,0,0,,,,,,
2015,2,13,5,B6,2702,N796JB,JFK,BUF,650,643,-7,20,703,88,82,59,301,802,3,818,805,-13,0,0,,,,,,
2015,2,13,5,B6,2101,N203JB,BUF,JFK,702,701,-1,33,734,92,95,55,301,829,7,834,836,2,0,0,,,,,,
2015,2,13,5,B6,2301,N796JB,BUF,JFK,907,900,-7,12,912,82,71,55,301,1007,4,1029,1011,-18,0,0,,,,,,
2015,2,13,5,B6,586,N779JB,JFK,ROC,930,923,-7,52,1015,84,117,55,264,1110,10,1054,1120,26,0,0,,26,0,0,0,0
2015,2,13,5,B6,116,N198JB,JFK,SYR,936,941,5,61,1042,72,116,52,209,1134,3,1048,1137,49,0,0,,44,0,5,0,0
2015,2,13,5,B6,2602,N239JB,JFK,BUF,1035,1034,-1,25,1059,82,88,58,301,1157,5,1157,1202,5,0,0,,,,,,
2015,2,13,5,B6,315,N198JB,SYR,JFK,1124,1203,39,26,1229,69,76,43,209,1312,7,1233,1319,46,0,0,,7,0,0,39,0
2015,2,13,5,B6,285,N779JB,ROC,JFK,1135,1158,23,11,1209,76,64,49,264,1258,4,1251,1302,11,0,0,,,,,,
2015,2,13,5,B6,316,N238JB,JFK,SYR,1206,1202,-4,14,1216,69,64,48,209,1304,2,1315,1306,-9,0,0,,,,,,
2015,2,13,5,B6,2401,N239JB,BUF,JFK,1235,1247,12,11,1258,85,79,62,301,1400,6,1400,1406,6,0,0,,,,,,
2015,2,13,5,B6,2402,N239JB,JFK,BUF,1309,1449,100,16,1505,85,81,62,301,1607,3,1434,1610,96,0,0,,0,0,90,6,0
2015,2,13,5,B6,1515,N238JB,SYR,JFK,1351,1416,25,15,1431,78,83,58,209,1529,10,1509,1539,30,0,0,,5,0,25,0,0
2015,2,13,5,B6,286,N316JB,JFK,ROC,1429,1428,-1,17,1445,84,78,54,264,1539,7,1553,1546,-7,0,0,,,,,,
2015,2,13,5,B6,2601,N239JB,BUF,JFK,1510,1643,93,9,1652,88,81,66,301,1758,6,1638,1804,86,0,0,,0,0,3,83,0
2015,2,13,5,B6,2302,N238JB,JFK,BUF,1630,1627,-3,23,1650,89,86,60,301,1750,3,1759,1753,-6,0,0,,,,,,
2015,2,13,5,B6,585,N316JB,ROC,JFK,1635,1634,-1,13,1647,85,84,60,264,1747,11,1800,1758,-2,0,0,,,,,,
2015,2,13,5,EV,5459,N710EV,LGA,BUF,1647,1702,15,45,1747,97,103,53,292,1840,5,1824,1845,21,0,0,,6,0,11,4,0
2015,2,13,5,B6,2202,N316JB,JFK,BUF,1840,1845,5,17,1902,89,80,59,301,2001,4,2009,2005,-4,0,0,,,,,,
2015,2,13,5,B6,2701,N238JB,BUF,JFK,1840,1832,-8,16,1848,92,87,64,301,1952,7,2012,1959,-13,0,0,,,,,,
2015,2,13,5,EV,5104,N710EV,BUF,LGA,1859,1933,34,19,1952,91,101,57,292,2049,25,2030,2114,44,0,0,,10,0,23,11,0
2015,2,13,5,B6,1001,N316JB,BUF,JFK,2045,2044,-1,8,2052,84,86,56,301,2148,22,2209,2210,1,0,0,,,,,,
2015,2,13,5,B6,702,N318JB,JFK,BUF,2136,2145,9,15,2200,86,78,58,301,2258,5,2302,2303,1,0,0,,,,,,
2015,2,13,5,B6,486,N348JB,JFK,ROC,2229,2229,0,21,2250,78,85,56,264,2346,8,2347,2354,7,0,0,,,,,,
2015,2,13,5,B6,1816,N337JB,JFK,SYR,2229,2232,3,21,2253,69,74,48,209,2341,5,2338,2346,8,0,0,,,,,,
2015,2,13,5,B6,2002,N354JB,JFK,BUF,2259,2257,-2,15,2312,83,79,60,301,12,4,22,16,-6,0,0,,,,,,
2015,2,14,6,B6,2001,N355JB,BUF,JFK,535,529,-6,30,559,88,93,58,301,657,5,703,702,-1,0,0,,,,,,
2015,2,14,6,B6,115,N337JB,SYR,JFK,550,540,-10,30,610,83,83,49,209,659,4,713,703,-10,0,0,,,,,,
2015,2,14,6,B6,185,N348JB,ROC,JFK,600,553,-7,21,614,85,75,48,264,702,6,725,708,-17,0,0,,,,,,
2015,2,14,6,B6,2702,N658JB,JFK,BUF,650,643,-7,17,700,88,80,60,301,800,3,818,803,-15,0,0,,,,,,
2015,2,14,6,B6,2101,N354JB,BUF,JFK,702,702,0,34,736,92,103,60,301,836,9,834,845,11,0,0,,,,,,
2015,2,14,6,B6,2301,N658JB,BUF,JFK,907,858,-9,44,942,82,115,60,301,1042,11,1029,1053,24,0,0,,24,0,0,0,0
2015,2,14,6,B6,586,N760JB,JFK,ROC,930,928,-2,21,949,84,84,54,264,1043,9,1054,1052,-2,0,0,,,,,,
2015,2,14,6,B6,116,N316JB,JFK,SYR,936,932,-4,24,956,72,74,47,209,1043,3,1048,1046,-2,0,0,,,,,,
2015,2,14,6,B6,2602,N374JB,JFK,BUF,1035,1035,0,11,1046,82,77,61,301,1147,5,1157,1152,-5,0,0,,,,,,
2015,2,14,6,B6,315,N316JB,SYR,JFK,1124,1114,-10,25,1139,69,81,51,209,1230,5,1233,1235,2,0,0,,,,,,
2015,2,14,6,B6,285,N760JB,ROC,JFK,1135,1146,11,87,1313,76,156,62,264,1415,7,1251,1422,91,0,0,,80,0,11,0,0
2015,2,14,6,B6,316,N355JB,JFK,SYR,1206,1202,-4,21,1223,69,76,50,209,1313,5,1315,1318,3,0,0,,,,,,
2015,2,14,6,B6,2401,N374JB,BUF,JFK,1233,1229,-4,33,1302,85,101,60,301,1402,8,1358,1410,12,0,0,,,,,,
2015,2,14,6,B6,1515,N355JB,SYR,JFK,1351,1412,21,35,1447,78,101,57,209,1544,9,1509,1553,44,0,0,,23,0,21,0,0
2015,2,14,6,B6,286,N203JB,JFK,ROC,1429,1457,28,12,1509,84,68,52,264,1601,4,1553,1605,12,0,0,,,,,,
2015,2,14,6,B6,2302,N296JB,JFK,BUF,1630,1640,10,40,1720,89,101,57,301,1817,4,1759,1821,22,0,0,,12,0,7,3,0
2015,2,14,6,B6,585,N203JB,ROC,JFK,1635,1727,52,21,1748,85,96,69,264,1857,6,1800,1903,63,0,0,,11,0,52,0,0
2015,2,14,6,EV,5296,N730EV,LGA,SYR,1815,,,,,79,,,198,,,1934,,,0,1,B,,,,,
2015,2,14,6,B6,2202,N203JB,JFK,BUF,1840,1948,68,16,2004,89,91,57,301,2101,18,2009,2119,70,0,0,,2,0,15,53,0
2015,2,14,6,B6,2701,N296JB,BUF,JFK,1840,1941,61,33,2014,92,116,77,301,2131,6,2012,2137,85,0,0,,74,0,0,11,0
2015,2,14,6,B6,1001,N203JB,BUF,JFK,2045,,,,,84,,,301,,,2209,,,0,1,B,,,,,
2015,2,14,6,B6,702,N374JB,JFK,BUF,2136,,,,,86,,,301,,,2302,,,0,1,B,,,,,
2015,2,14,6,B6,486,N267JB,JFK,ROC,2229,2310,41,37,2347,78,94,51,264,38,6,2347,44,57,0,0,,16,0,41,0,0
2015,2,14,6,B6,1816,N358JB,JFK,SYR,2229,2244,15,36,2320,69,80,41,209,1,3,2338,4,26,0,0,,11,0,15,0,0
2015,2,14,6,B6,2002,N355JB,JFK,BUF,2259,2338,39,29,7,83,85,53,301,100,3,22,103,41,0,0,,2,0,11,28,0
2015,2,15,7,B6,2001,N374JB,BUF,JFK,535,,,,,88,,,301,,,703,,,0,1,B,,,,,
2015,2,15,7,B6,115,N358JB,SYR,JFK,550,,,,,83,,,209,,,713,,,0,1,B,,,,,
2015,2,15,7,B6,185,N247JB,ROC,JFK,600,,,,,85,,,264,,,725,,,0,1,B,,,,,
2015,2,15,7,B6,2702,N524JB,JFK,BUF,650,647,-3,39,726,88,104,60,301,826,5,818,831,13,0,0,,,,,,
2015,2,15,7,B6,2101,N355JB,BUF,JFK,702,,,,,92,,,301,,,834,,,0,1,B,,,,,
2015,2,15,7,B6,2301,N524JB,BUF,JFK,907,913,6,9,922,82,71,59,301,1021,3,1029,1024,-5,0,0,,,,,,
2015,2,15,7,B6,586,N634JB,JFK,ROC,930,944,14,22,1006,84,78,52,264,1058,4,1054,1102,8,0,0,,,,,,
2015,2,15,7,B6,116,N355JB,JFK,SYR,936,,,,,72,,,209,,,1048,,,0,1,B,,,,,
2015,2,15,7,B6,2602,N265JB,JFK,BUF,1035,,,,,82,,,301,,,1157,,,0,1,B,,,,,
2015,2,15,7,EV,5183,N730EV,SYR,LGA,1045,,,,,78,,,198,,,1203,,,0,1,B,,,,,
2015,2,15,7,B6,315,N358JB,SYR,JFK,1124,1117,-7,22,1139,69,69,40,209,1219,7,1233,1226,-7,0,0,,,,,,
2015,2,15,7,B6,285,N634JB,ROC,JFK,1135,1147,12,30,1217,76,83,47,264,1304,6,1251,1310,19,0,0,,7,0,5,7,0
2015,2,15,7,B6,316,N317JB,JFK,SYR,1206,1205,-1,13,1218,69,62,47,209,1305,2,1315,1307,-8,0,0,,,,,,
2015,2,15,7,EV,5112,N759EV,LGA,ROC,1218,,,,,91,,,254,,,1349,,,0,1,B,,,,,
2015,2,15,7,B6,2401,N203JB,BUF,JFK,1235,1231,-4,37,1308,85,97,56,301,1404,4,1400,1408,8,0,0,,,,,,
2015,2,15,7,EV,5317,N730EV,LGA,SYR,1245,,,,,71,,,198,,,1356,,,0,1,B,,,,,
2015,2,15,7,B6,2402,N192JB,JFK,BUF,1309,1327,18,15,1342,85,82,64,301,1446,3,1434,1449,15,0,0,,0,0,9,6,0
2015,2,15,7,B6,1515,N317JB,SYR,JFK,1351,1348,-3,7,1355,78,58,44,209,1439,7,1509,1446,-23,0,0,,,,,,
2015,2,15,7,B6,286,N337JB,JFK,ROC,1429,,,,,84,,,264,,,1553,,,0,1,B,,,,,
2015,2,15,7,EV,5133,N730EV,SYR,LGA,1431,,,,,75,,,198,,,1546,,,0,1,B,,,,,
2015,2,15,7,EV,5188,N759EV,ROC,LGA,1433,1430,-3,21,1451,86,84,54,254,1545,9,1559,1554,-5,0,0,,,,,,
2015,2,15,7,B6,2601,N355JB,BUF,JFK,1510,1512,2,26,1538,88,89,56,301,1634,7,1638,1641,3,0,0,,,,,,
2015,2,15,7,EV,5019,N744EV,LGA,ROC,1540,1622,42,10,1632,95,74,50,254,1722,14,1715,1736,21,0,0,,0,0,0,21,0
2015,2,15,7,EV,5257,N614QX,BUF,LGA,1615,1615,0,13,1628,85,74,56,292,1724,5,1740,1729,-11,0,0,,,,,,
2015,2,15,7,B6,2302,N317JB,JFK,BUF,1630,1627,-3,18,1645,89,88,68,301,1753,2,1759,1755,-4,0,0,,,,,,
2015,2,15,7,B6,585,N267JB,ROC,JFK,1635,1621,-14,19,1640,85,76,51,264,1731,6,1800,1737,-23,0,0,,,,,,
2015,2,15,7,EV,5459,N759EV,LGA,BUF,1647,1645,-2,9,1654,97,82,62,292,1756,11,1824,1807,-17,0,0,,,,,,
2015,2,15,7,EV,5337,N744EV,ROC,LGA,1750,1822,32,58,1920,80,114,49,254,2009,7,1910,2016,66,0,0,,34,0,32,0,0
2015,2,15,7,B6,2202,N267JB,JFK,BUF,1840,1842,2,23,1905,89,94,68,301,2013,3,2009,2016,7,0,0,,,,,,
2015,2,15,7,B6,2701,N317JB,BUF,JFK,1840,1837,-3,12,1849,92,87,63,301,1952,12,2012,2004,-8,0,0,,,,,,
2015,2,15,7,EV,5104,N759EV,BUF,LGA,1859,1857,-2,34,1931,91,97,56,292,2027,7,2030,2034,4,0,0,,,,,,
2015,2,15,7,B6,1001,N267JB,BUF,JFK,2045,2046,1,26,2112,84,94,60,301,2212,8,2209,2220,11,0,0,,,,,,
2015,2,15,7,B6,702,N298JB,JFK,BUF,2136,2204,28,27,2231,86,97,65,301,2336,5,2302,2341,39,0,0,,11,0,28,0,0
2015,2,15,7,B6,486,N296JB,JFK,ROC,2229,2321,52,22,2343,78,83,57,264,40,4,2347,44,57,0,0,,5,0,44,8,0
2015,2,15,7,B6,1816,N324JB,JFK,SYR,2229,2256,27,16,2312,69,70,51,209,3,3,2338,6,28,0,0,,1,0,27,0,0
2015,2,15,7,B6,2002,N206JB,JFK,BUF,2259,,,,,83,,,301,,,22,,,0,1,A,,,,,
2015,2,16,1,B6,2001,N298JB,BUF,JFK,535,529,-6,21,550,88,76,50,301,640,5,703,645,-18,0,0,,,,,,
2015,2,16,1,B6,115,N324JB,SYR,JFK,550,542,-8,26,608,83,84,41,209,649,17,713,706,-7,0,0,,,,,,
2015,2,16,1,B6,185,N296JB,ROC,JFK,600,556,-4,22,618,85,86,58,264,716,6,725,722,-3,0,0,,,,,,
2015,2,16,1,B6,2702,N637JB,JFK,BUF,650,709,19,19,728,88,81,60,301,828,2,818,830,12,0,0,,,,,,
2015,2,16,1,B6,2101,N206JB,BUF,JFK,702,914,132,12,926,92,72,55,301,1021,5,834,1026,112,0,0,,0,0,112,0,0
2015,2,16,1,B6,2301,N637JB,BUF,JFK,907,918,11,14,932,82,85,52,301,1024,19,1029,1043,14,0,0,,,,,,
2015,2,16,1,B6,586,N588JB,JFK,ROC,930,1017,47,30,1047,84,88,50,264,1137,8,1054,1145,51,0,0,,4,0,0,47,0
2015,2,16,1,B6,116,N298JB,JFK,SYR,936,1215,159,28,1243,72,78,48,209,1331,2,1048,1333,165,0,0,,6,0,159,0,0
2015,2,16,1,B6,2602,N328JB,JFK,BUF,1035,1047,12,18,1105,82,83,63,301,1208,2,1157,1210,13,0,0,,,,,,
2015,2,16,1,B6,315,N298JB,SYR,JFK,1124,1400,156,10,1410,69,59,45,209,1455,4,1233,1459,146,0,0,,0,0,0,146,0
2015,2,16,1,B6,285,N588JB,ROC,JFK,1135,1226,51,10,1236,76,69,50,264,1326,9,1251,1335,44,0,0,,0,0,1,43,0
2015,2,16,1,B6,316,N206JB,JFK,SYR,1206,1234,28,20,1254,69,92,51,209,1345,21,1315,1406,51,0,0,,23,0,28,0,0
2015,2,16,1,B6,2401,N328JB,BUF,JFK,1235,1244,9,14,1258,85,74,55,301,1353,5,1400,1358,-2,0,0,,,,,,
2015,2,16,1,EV,5317,N604QX,LGA,SYR,1245,1321,36,34,1355,71,79,42,198,1437,3,1356,1440,44,0,0,,8,0,9,27,0
2015,2,16,1,B6,2402,N298JB,JFK,BUF,1309,1543,154,23,1606,85,84,58,301,1704,3,1434,1707,153,0,0,,0,0,14,139,0
2015,2,16,1,B6,1515,N206JB,SYR,JFK,1351,1442,51,10,1452,78,60,42,209,1534,8,1509,1542,33,0,0,,0,0,4,29,0
2015,2,16,1,B6,286,N238JB,JFK,ROC,1429,1425,-4,29,1454,84,94,58,264,1552,7,1553,1559,6,0,0,,,,,,
2015,2,16,1,EV,5133,N604QX,SYR,LGA,1431,1509,38,12,1521,75,69,42,198,1603,15,1546,1618,32,0,0,,0,0,0,32,0
2015,2,16,1,B6,2601,N298JB,BUF,JFK,1510,1738,148,19,1757,88,90,61,301,1858,10,1638,1908,150,0,0,,2,0,1,147,0
2015,2,16,1,B6,2302,N206JB,JFK,BUF,1630,1639,9,19,1658,89,84,62,301,1800,3,1759,1803,4,0,0,,,,,,
2015,2,16,1,B6,585,N238JB,ROC,JFK,1635,1657,22,12,1709,85,75,55,264,1804,8,1800,1812,12,0,0,,,,,,
2015,2,16,1,EV,5459,N604QX,LGA,BUF,1647,1850,123,18,1908,97,79,55,292,2003,6,1824,2009,105,0,0,,0,0,73,32,0
2015,2,16,1,B6,2202,N238JB,JFK,BUF,1840,1852,12,13,1905,89,76,60,301,2005,3,2009,2008,-1,0,0,,,,,,
2015,2,16,1,B6,2701,N206JB,BUF,JFK,1840,1843,3,15,1858,92,94,69,301,2007,10,2012,2017,5,0,0,,,,,,
2015,2,16,1,EV,5104,N604QX,BUF,LGA,1859,2034,95,11,2045,91,83,55,292,2140,17,2030,2157,87,0,0,,0,0,0,87,0
2015,2,16,1,B6,1001,N238JB,BUF,JFK,2045,2041,-4,11,2052,84,91,59,301,2151,21,2209,2212,3,0,0,,,,,,
2015,2,16,1,B6,702,N190JB,JFK,BUF,2136,2330,114,21,2351,86,83,59,301,50,3,2302,53,111,0,0,,0,0,23,88,0
2015,2,16,1,B6,486,N281JB,JFK,ROC,2229,2300,31,13,2313,78,73,54,264,7,6,2347,13,26,0,0,,0,0,26,0,0
2015,2,16,1,B6,1816,N337JB,JFK,SYR,2229,2224,-5,12,2236,69,66,46,209,2322,8,2338,2330,-8,0,0,,,,,,
2015,2,16,1,B6,2002,N306JB,JFK,BUF,2259,2254,-5,16,2310,83,78,59,301,9,3,22,12,-10,0,0,,,,,,
2015,2,17,2,B6,2001,N296JB,BUF,JFK,535,528,-7,10,538,88,73,55,301,633,8,703,641,-22,0,0,,,,,,
2015,2,17,2,B6,115,N337JB,SYR,JFK,550,542,-8,15,557,83,76,47,209,644,14,713,658,-15,0,0,,,,,,
2015,2,17,2,B6,185,N281JB,ROC,JFK,600,550,-10,21,611,85,108,55,264,706,32,725,738,13,0,0,,,,,,
2015,2,17,2,B6,2702,N537JB,JFK,BUF,650,645,-5,88,813,88,151,56,301,909,7,818,916,58,0,0,,58,0,0,0,0
2015,2,17,2,B6,2101,N190JB,BUF,JFK,702,656,-6,15,711,92,99,72,301,823,12,834,835,1,0,0,,,,,,
2015,2,17,2,B6,2301,N537JB,BUF,JFK,907,944,37,14,958,82,75,53,301,1051,8,1029,1059,30,0,0,,0,0,0,30,0
2015,2,17,2,B6,586,N612JB,JFK,ROC,930,922,-8,52,1014,84,115,53,264,1107,10,1054,1117,23,0,0,,23,0,0,0,0
2015,2,17,2,B6,116,N190JB,JFK,SYR,936,933,-3,47,1020,72,93,44,209,1104,2,1048,1106,18,0,0,,18,0,0,0,0
2015,2,17,2,B6,2602,N296JB,JFK,BUF,1035,1038,3,46,1124,82,107,59,301,1223,2,1157,1225,28,0,0,,25,0,3,0,0
2015,2,17,2,B6,315,N190JB,SYR,JFK,1124,1134,10,18,1152,69,70,49,209,1241,3,1233,1244,11,0,0,,,,,,
2015,2,17,2,B6,285,N612JB,ROC,JFK,1135,1149,14,11,1200,76,75,55,264,1255,9,1251,1304,13,0,0,,,,,,
2015,2,17,2,B6,316,N298JB,JFK,SYR,1206,1205,-1,32,1237,69,82,45,209,1322,5,1315,1327,12,0,0,,,,,,
2015,2,17,2,B6,2401,N296JB,BUF,JFK,1235,1303,28,11,1314,85,82,66,301,1420,5,1400,1425,25,0,0,,0,0,7,18,0
2015,2,17,2,EV,5317,N708EV,LGA,SYR,1245,1500,135,28,1528,71,69,38,198,1606,3,1356,1609,133,0,0,,0,0,0,133,0
2015,2,17,2,B6,2402,N190JB,JFK,BUF,1309,1318,9,20,1338,85,77,55,301,1433,2,1434,1435,1,0,0,,,,,,
2015,2,17,2,B6,1515,N298JB,SYR,JFK,1351,1406,15,12,1418,78,65,51,209,1509,2,1509,1511,2,0,0,,,,,,
2015,2,17,2,B6,286,N238JB,JFK,ROC,1429,1423,-6,40,1503,84,101,53,264,1556,8,1553,1604,11,0,0,,,,,,
2015,2,17,2,EV,5133,N708EV,SYR,LGA,1431,1751,200,13,1804,75,61,38,198,1842,10,1546,1852,186,0,0,,0,0,53,133,0
2015,2,17,2,B6,2601,N190JB,BUF,JFK,1510,1516,6,15,1531,88,76,58,301,1629,3,1638,1632,-6,0,0,,,,,,
2015,2,17,2,B6,2302,N298JB,JFK,BUF,1630,1652,22,17,1709,89,79,59,301,1808,3,1759,1811,12,0,0,,,,,,
2015,2,17,2,B6,585,N238JB,ROC,JFK,1635,1646,11,11,1657,85,68,49,264,1746,8,1800,1754,-6,0,0,,,,,,
2015,2,17,2,EV,5459,N718EV,LGA,BUF,1647,1735,48,28,1803,97,85,53,292,1856,4,1824,1900,36,0,0,,0,0,0,36,0
2015,2,17,2,B6,2202,N238JB,JFK,BUF,1840,1850,10,20,1910,89,84,61,301,2011,3,2009,2014,5,0,0,,,,,,
2015,2,17,2,B6,2701,N298JB,BUF,JFK,1840,1840,0,14,1854,92,88,63,301,1957,11,2012,2008,-4,0,0,,,,,,
2015,2,17,2,EV,5104,N718EV,BUF,LGA,1859,2015,76,21,2036,91,84,53,292,2129,10,2030,2139,69,0,0,,0,0,33,36,0
2015,2,17,2,B6,1001,N238JB,BUF,JFK,2045,2037,-8,11,2048,84,82,60,301,2148,11,2209,2159,-10,0,0,,,,,,
2015,2,17,2,B6,702,N296JB,JFK,BUF,2136,2225,49,20,2245,86,83,61,301,2346,2,2302,2348,46,0,0,,0,0,12,34,0
2015,2,17,2,B6,486,N274JB,JFK,ROC,2229,2250,21,19,2309,78,81,54,264,3,8,2347,11,24,0,0,,3,0,10,11,0
2015,2,17,2,B6,1816,N316JB,JFK,SYR,2229,2235,6,22,2257,69,69,41,209,2338,6,2338,2344,6,0,0,,,,,,
2015,2,17,2,B6,2002,N337JB,JFK,BUF,2259,2321,22,25,2346,83,88,58,301,44,5,22,49,27,0,0,,5,0,6,16,0
2015,2,18,3,B6,2001,N296JB,BUF,JFK,535,526,-9,20,546,88,86,61,301,647,5,703,652,-11,0,0,,,,,,
2015,2,18,3,B6,115,N316JB,SYR,JFK,550,608,18,20,628,83,78,49,209,717,9,713,726,13,0,0,,,,,,
2015,2,18,3,B6,185,N274JB,ROC,JFK,600,550,-10,10,600,85,76,56,264,656,10,725,706,-19,0,0,,,,,,
2015,2,18,3,B6,2702,N652JB,JFK,BUF,650,642,-8,28,710,88,85,53,301,803,4,818,807,-11,0,0,,,,,,
2015,2,18,3,B6,2101,N309JB,BUF,JFK,702,658,-4,19,717,92,88,59,301,816,10,834,826,-8,0,0,,,,,,
2015,2,18,3,B6,2301,N652JB,BUF,JFK,907,858,-9,14,912,82,78,56,301,1008,8,1029,1016,-13,0,0,,,,,,
2015,2,18,3,B6,586,N661JB,JFK,ROC,930,922,-8,22,944,84,77,48,264,1032,7,1054,1039,-15,0,0,,,,,,
2015,2,18,3,B6,116,N355JB,JFK,SYR,936,946,10,39,1025,72,86,44,209,1109,3,1048,1112,24,0,0,,14,0,10,0,0
2015,2,18,3,B6,2602,N247JB,JFK,BUF,1035,1050,15,39,1129,82,99,57,301,1226,3,1157,1229,32,0,0,,17,0,9,6,0
2015,2,18,3,B6,315,N355JB,SYR,JFK,1124,1154,30,9,1203,69,67,47,209,1250,11,1233,1301,28,0,0,,0,0,11,17,0
2015,2,18,3,B6,285,N661JB,ROC,JFK,1135,1123,-12,9,1132,76,65,50,264,1222,6,1251,1228,-23,0,0,,,,,,
2015,2,18,3,B6,316,N355JB,JFK,SYR,1206,1346,100,15,1401,69,67,46,209,1447,6,1315,1453,98,0,0,,0,0,71,27,0
2015,2,18,3,B6,2401,N247JB,BUF,JFK,1235,1307,32,11,1318,85,77,61,301,1419,5,1400,1424,24,0,0,,0,0,6,18,0
2015,2,18,3,EV,5317,N760EV,LGA,SYR,1245,1243,-2,38,1321,71,76,35,198,1356,3,1356,1359,3,0,0,,,,,,
2015,2,18,3,B6,2402,N324JB,JFK,BUF,1309,1341,32,15,1356,85,76,57,301,1453,4,1434,1457,23,0,0,,0,0,9,14,0
2015,2,18,3,B6,1515,N355JB,SYR,JFK,1351,1524,93,8,1532,78,61,50,209,1622,3,1509,1625,76,0,0,,0,0,1,75,0
2015,2,18,3,B6,286,N266JB,JFK,ROC,1429,1428,-1,20,1448,84,78,51,264,1539,7,1553,1546,-7,0,0,,,,,,
2015,2,18,3,EV,5133,N760EV,SYR,LGA,1431,1425,-6,12,1437,75,65,42,198,1519,11,1546,1530,-16,0,0,,,,,,
2015,2,18,3,B6,2601,N324JB,BUF,JFK,1510,1538,28,25,1603,88,104,73,301,1716,6,1638,1722,44,0,0,,16,0,11,17,0
2015,2,18,3,B6,2302,N355JB,JFK,BUF,1630,1705,35,16,1721,89,75,56,301,1817,3,1759,1820,21,0,0,,0,0,6,15,0
2015,2,18,3,B6,585,N266JB,ROC,JFK,1635,1630,-5,38,1708,85,104,60,264,1808,6,1800,1814,14,0,0,,,,,,
2015,2,18,3,EV,5459,N371CA,LGA,BUF,1647,1645,-2,25,1710,97,85,55,292,1805,5,1824,1810,-14,0,0,,,,,,
2015,2,18,3,B6,2202,N358JB,JFK,BUF,1840,1937,57,13,1950,89,70,55,301,2045,2,2009,2047,38,0,0,,0,0,33,5,0
2015,2,18,3,B6,2701,N355JB,BUF,JFK,1840,1854,14,38,1932,92,127,79,301,2051,10,2012,2101,49,0,0,,35,0,4,10,0
2015,2,18,3,EV,5104,N371CA,BUF,LGA,1859,1852,-7,48,1940,91,114,58,292,2038,8,2030,2046,16,0,0,,16,0,0,0,0
2015,2,18,3,B6,1001,N358JB,BUF,JFK,2045,2110,25,12,2122,84,76,56,301,2218,8,2209,2226,17,0,0,,0,0,0,17,0
2015,2,18,3,B6,702,N247JB,JFK,BUF,2136,2156,20,23,2219,86,85,59,301,2318,3,2302,2321,19,0,0,,0,0,4,15,0
2015,2,18,3,B6,486,N358JB,JFK,ROC,2229,2333,64,14,2347,78,74,51,264,38,9,2347,47,60,0,0,,0,0,44,16,0
